txn_id,timestamp,src,dst,amount,channel,src_country,dst_country
T0003114,2025-01-13 09:58:00.000000000,ACC00239,ACC00225,13.44,CARD,US,IN
T0003360,2025-01-13 10:00:00.000000000,ACC00080,ACC00245,5736.43,ACH,SG,DE
T0003038,2025-01-13 10:03:00.000000000,ACC00219,ACC00063,726.16,CARD,US,US
T0002477,2025-01-13 10:11:00.000000000,ACC00178,ACC00006,179.11,WIRE,DE,SG
T0000047,2025-01-13 10:19:00.000000000,ACC00247,ACC00002,1405.63,CRYPTO,SG,AU
T0001994,2025-01-13 10:29:00.000000000,ACC00142,ACC00289,1187.45,CARD,DE,AU
T0000457,2025-01-13 10:37:00.000000000,ACC00032,ACC00004,1032.57,WIRE,US,SG
T0001067,2025-01-13 10:37:00.000000000,ACC00102,ACC00074,208.6,ACH,AU,IN
T0002231,2025-01-13 10:47:00.000000000,ACC00137,ACC00160,803.88,CARD,CA,DE
T0000939,2025-01-13 10:48:00.000000000,ACC00066,ACC00294,764.06,WIRE,CA,SG
T0002109,2025-01-13 10:48:00.000000000,ACC00150,ACC00215,154.69,ACH,CA,US
T0002140,2025-01-13 10:52:00.000000000,ACC00006,ACC00153,656.13,ACH,SG,DE
T0001700,2025-01-13 10:58:00.000000000,ACC00189,ACC00122,89.13,CRYPTO,SG,IN
T0003626,2025-01-13 11:01:00.000000000,ACC00244,ACC00264,1320.24,WIRE,AU,IN
T0002806,2025-01-13 11:09:00.000000000,ACC00202,ACC00216,481.0,WIRE,SG,DE
T0003168,2025-01-13 11:15:00.000000000,ACC00229,ACC00067,531.64,CARD,SG,CA
T0002139,2025-01-13 11:22:00.000000000,ACC00194,ACC00153,202.63,WIRE,DE,DE
T0001875,2025-01-13 11:32:00.000000000,ACC00296,ACC00134,511.11,CASH,IN,IN
T0000258,2025-01-13 11:34:00.000000000,ACC00017,ACC00203,323.19,CRYPTO,CA,DE
T0000568,2025-01-13 11:35:00.000000000,ACC00039,ACC00120,2159.53,ACH,DE,DE
T0000405,2025-01-13 11:35:00.000000000,ACC00233,ACC00030,230.89,CARD,DE,GB
T0001745,2025-01-13 11:39:00.000000000,ACC00126,ACC00188,972.21,WIRE,GB,IN
T0002554,2025-01-13 11:44:00.000000000,ACC00186,ACC00210,2296.24,WIRE,GB,DE
T0000587,2025-01-13 11:44:00.000000000,ACC00082,ACC00041,373.1,ACH,US,CA
T0002811,2025-01-13 11:48:00.000000000,ACC00101,ACC00203,452.23,WIRE,DE,DE
T0002155,2025-01-13 11:49:00.000000000,ACC00154,ACC00177,113.78,WIRE,GB,IN
T0002438,2025-01-13 11:50:00.000000000,ACC00038,ACC00176,811.35,WIRE,AU,IN
T0001384,2025-01-13 11:51:00.000000000,ACC00208,ACC00100,61.87,WIRE,US,IN
T0003235,2025-01-13 11:59:00.000000000,ACC00036,ACC00234,955.68,WIRE,CA,DE
T0001732,2025-01-13 12:03:00.000000000,ACC00067,ACC00125,137.26,WIRE,CA,DE
T0001337,2025-01-13 12:04:00.000000000,ACC00064,ACC00098,405.97,ACH,IN,IN
T0002832,2025-01-13 12:16:00.000000000,ACC00090,ACC00204,474.31,ACH,SG,DE
T0001320,2025-01-13 12:26:00.000000000,ACC00132,ACC00097,638.43,ACH,CA,US
T0002270,2025-01-13 12:32:00.000000000,ACC00163,ACC00137,211.11,WIRE,CA,CA
T0002212,2025-01-13 12:32:00.000000000,ACC00195,ACC00159,943.46,WIRE,CA,GB
T0002420,2025-01-13 12:45:00.000000000,ACC00284,ACC00175,606.89,CASH,AU,IN
T0002317,2025-01-13 12:55:00.000000000,ACC00074,ACC00167,2005.59,WIRE,IN,GB
T0003265,2025-01-13 13:00:00.000000000,ACC00090,ACC00236,377.61,WIRE,SG,US
T0004026,2025-01-13 13:00:00.000000000,ACC00127,ACC00029,958.49,ACH,IN,IN
T0001834,2025-01-13 13:07:00.000000000,ACC00132,ACC00292,1079.28,WIRE,CA,AU
T0001898,2025-01-13 13:12:00.000000000,ACC00223,ACC00136,221.32,CARD,GB,CA
T0000014,2025-01-13 13:13:00.000000000,ACC00001,ACC00047,480.48,WIRE,IN,DE
T0002058,2025-01-13 13:23:00.000000000,ACC00009,ACC00147,271.71,CASH,US,IN
T0003949,2025-01-13 13:26:00.000000000,ACC00293,ACC00162,775.95,CASH,AU,GB
T0001242,2025-01-13 13:27:00.000000000,ACC00091,ACC00197,39.76,ACH,SG,US
T0001684,2025-01-13 13:28:00.000000000,ACC00121,ACC00022,154.47,CARD,IN,US
T0000844,2025-01-13 13:33:00.000000000,ACC00056,ACC00059,263.75,ACH,CA,IN
T0003426,2025-01-13 13:34:00.000000000,ACC00249,ACC00229,685.94,WIRE,GB,SG
T0002663,2025-01-13 13:42:00.000000000,ACC00192,ACC00250,866.35,ACH,CA,DE
T0000961,2025-01-13 13:47:00.000000000,ACC00067,ACC00121,257.35,ACH,CA,IN
T0001507,2025-01-13 13:49:00.000000000,ACC00110,ACC00131,128.42,WIRE,IN,US
T0000442,2025-01-13 13:54:00.000000000,ACC00032,ACC00127,328.34,WIRE,US,IN
T0000887,2025-01-13 13:55:00.000000000,ACC00040,ACC00063,392.65,ACH,CA,US
T0003843,2025-01-13 13:56:00.000000000,ACC00228,ACC00285,267.35,CARD,GB,IN
T0002422,2025-01-13 14:02:00.000000000,ACC00072,ACC00175,3428.41,CARD,CA,IN
T0000336,2025-01-13 14:09:00.000000000,ACC00246,ACC00025,302.78,WIRE,US,SG
T0000620,2025-01-13 14:16:00.000000000,ACC00026,ACC00044,331.47,CARD,CA,GB
T0001469,2025-01-13 14:20:00.000000000,ACC00052,ACC00106,108.3,CARD,AU,DE
T0001205,2025-01-13 14:21:00.000000000,ACC00089,ACC00192,523.85,CASH,CA,CA
T0001312,2025-01-13 14:21:00.000000000,ACC00297,ACC00096,277.63,WIRE,AU,GB
T0002094,2025-01-13 14:25:00.000000000,ACC00150,ACC00186,6314.62,WIRE,CA,GB
T0003499,2025-01-13 14:27:00.000000000,ACC00253,ACC00115,1692.02,WIRE,GB,GB
T0001751,2025-01-13 14:31:00.000000000,ACC00073,ACC00126,192.68,CRYPTO,SG,GB
T0001025,2025-01-13 14:34:00.000000000,ACC00072,ACC00185,600.88,CARD,CA,AU
T0002741,2025-01-13 14:51:00.000000000,ACC00198,ACC00024,129.75,WIRE,DE,DE
T0002933,2025-01-13 14:55:00.000000000,ACC00016,ACC00210,344.29,WIRE,AU,DE
T0002881,2025-01-13 14:59:00.000000000,ACC00055,ACC00207,182.97,WIRE,AU,CA
T0002660,2025-01-13 14:59:00.000000000,ACC00192,ACC00094,315.48,WIRE,CA,CA
T0002649,2025-01-13 15:03:00.000000000,ACC00061,ACC00191,484.59,ACH,DE,SG
T0002187,2025-01-13 15:20:00.000000000,ACC00157,ACC00245,146.63,CASH,US,DE
T0000918,2025-01-13 15:20:00.000000000,ACC00065,ACC00189,310.58,WIRE,IN,SG
T0001850,2025-01-13 15:25:00.000000000,ACC00125,ACC00133,366.36,CASH,DE,IN
T0003533,2025-01-13 15:32:00.000000000,ACC00038,ACC00255,254.47,WIRE,AU,IN
T0003368,2025-01-13 15:35:00.000000000,ACC00290,ACC00245,430.07,ACH,SG,DE
T0000455,2025-01-13 15:47:00.000000000,ACC00147,ACC00032,339.5,ACH,IN,US
T0002633,2025-01-13 15:50:00.000000000,ACC00098,ACC00190,698.1,WIRE,IN,CA
T0000862,2025-01-13 15:58:00.000000000,ACC00236,ACC00060,4414.14,CARD,US,AU
T0001733,2025-01-13 16:01:00.000000000,ACC00282,ACC00125,1853.69,CARD,AU,DE
T0001608,2025-01-13 16:03:00.000000000,ACC00116,ACC00165,245.91,WIRE,GB,CA
T0003337,2025-01-13 16:15:00.000000000,ACC00013,ACC00243,101.71,CARD,IN,IN
T0001290,2025-01-13 16:20:00.000000000,ACC00279,ACC00094,407.99,CASH,SG,CA
T0001974,2025-01-13 16:37:00.000000000,ACC00141,ACC00166,155.51,WIRE,AU,DE
T0000121,2025-01-13 16:37:00.000000000,ACC00008,ACC00127,265.65,CARD,DE,IN
T0001610,2025-01-13 16:46:00.000000000,ACC00116,ACC00017,312.49,WIRE,GB,CA
T0000605,2025-01-13 16:52:00.000000000,ACC00043,ACC00023,299.15,CRYPTO,US,DE
T0000085,2025-01-13 16:53:00.000000000,ACC00059,ACC00005,696.46,CARD,IN,SG
T0004098,2025-01-13 17:00:00.000000000,ACC00126,ACC00018,9660.29,CASH,GB,CA
T0001090,2025-01-13 17:04:00.000000000,ACC00078,ACC00182,166.62,ACH,CA,US
T0002239,2025-01-13 17:13:00.000000000,ACC00161,ACC00251,2205.98,ACH,US,SG
T0001519,2025-01-13 17:38:00.000000000,ACC00227,ACC00111,291.71,ACH,CA,SG
T0000259,2025-01-13 17:44:00.000000000,ACC00017,ACC00164,863.94,ACH,CA,GB
T0003118,2025-01-13 17:58:00.000000000,ACC00226,ACC00044,435.18,ACH,SG,GB
T0001122,2025-01-13 17:59:00.000000000,ACC00104,ACC00081,459.0,CARD,AU,IN
T0004031,2025-01-13 18:00:00.000000000,ACC00108,ACC00029,2115.34,ACH,US,IN
T0001920,2025-01-13 18:13:00.000000000,ACC00137,ACC00281,146.78,CARD,CA,US
T0000357,2025-01-13 18:27:00.000000000,ACC00027,ACC00123,545.96,CARD,US,AU
T0003646,2025-01-13 18:39:00.000000000,ACC00265,ACC00082,967.2,ACH,IN,US
T0003167,2025-01-13 18:47:00.000000000,ACC00229,ACC00210,630.89,WIRE,SG,DE
T0002748,2025-01-13 19:17:00.000000000,ACC00149,ACC00198,6435.26,ACH,GB,DE
T0001155,2025-01-13 19:26:00.000000000,ACC00187,ACC00084,167.02,ACH,DE,DE
T0002842,2025-01-13 19:34:00.000000000,ACC00205,ACC00070,4007.2,CARD,AU,US
T0001557,2025-01-13 19:42:00.000000000,ACC00034,ACC00113,3241.31,WIRE,DE,GB
T0002482,2025-01-13 19:45:00.000000000,ACC00198,ACC00179,9047.77,WIRE,DE,GB
T0002759,2025-01-13 20:16:00.000000000,ACC00128,ACC00200,618.94,CARD,SG,US
T0001650,2025-01-13 20:28:00.000000000,ACC00091,ACC00118,241.27,CARD,SG,AU
T0000033,2025-01-13 20:38:00.000000000,ACC00001,ACC00173,390.33,CARD,IN,AU
T0003216,2025-01-13 21:00:00.000000000,ACC00233,ACC00187,5732.24,CASH,DE,DE
T0004041,2025-01-13 21:00:00.000000000,ACC00081,ACC00029,2006.5,ACH,IN,IN
T0003563,2025-01-13 21:19:00.000000000,ACC00200,ACC00257,1152.73,CARD,US,GB
T0001460,2025-01-14 03:12:00.000000000,ACC00236,ACC00105,58.12,WIRE,US,IN
T0000038,2025-01-14 03:20:00.000000000,ACC00002,ACC00208,138.8,CARD,AU,US
T0003069,2025-01-14 03:44:00.000000000,ACC00221,ACC00066,526.21,WIRE,US,CA
T0002284,2025-01-14 03:58:00.000000000,ACC00164,ACC00186,2787.73,CARD,GB,GB
T0002905,2025-01-14 04:40:00.000000000,ACC00284,ACC00208,150.78,CRYPTO,AU,US
T0003775,2025-01-14 05:00:00.000000000,ACC00278,ACC00137,239.0,WIRE,CA,CA
T0000525,2025-01-14 05:07:00.000000000,ACC00048,ACC00037,1324.38,WIRE,CA,AU
T0000571,2025-01-14 05:51:00.000000000,ACC00072,ACC00039,402.23,CARD,CA,DE
T0001007,2025-01-14 05:57:00.000000000,ACC00003,ACC00071,613.68,WIRE,DE,US
T0003889,2025-01-14 06:01:00.000000000,ACC00289,ACC00259,311.95,ACH,AU,GB
T0000839,2025-01-14 06:08:00.000000000,ACC00088,ACC00059,455.7,ACH,GB,IN
T0000934,2025-01-14 06:20:00.000000000,ACC00189,ACC00066,308.08,CARD,SG,CA
T0002604,2025-01-14 06:46:00.000000000,ACC00188,ACC00244,38.01,CASH,IN,AU
T0000893,2025-01-14 07:18:00.000000000,ACC00063,ACC00140,156.36,WIRE,US,GB
T0001585,2025-01-14 07:23:00.000000000,ACC00289,ACC00115,353.72,WIRE,AU,GB
T0001799,2025-01-14 07:31:00.000000000,ACC00130,ACC00166,97.34,ACH,CA,DE
T0003676,2025-01-14 08:03:00.000000000,ACC00268,ACC00043,599.99,CARD,SG,US
T0002188,2025-01-14 08:13:00.000000000,ACC00207,ACC00157,268.17,ACH,CA,US
T0002160,2025-01-14 08:24:00.000000000,ACC00107,ACC00155,3946.22,ACH,IN,AU
T0001676,2025-01-14 08:30:00.000000000,ACC00034,ACC00120,647.34,CARD,DE,DE
T0002815,2025-01-14 08:32:00.000000000,ACC00273,ACC00203,393.51,CASH,SG,DE
T0001897,2025-01-14 08:37:00.000000000,ACC00097,ACC00136,1166.32,ACH,US,CA
T0001102,2025-01-14 08:37:00.000000000,ACC00079,ACC00111,109.33,CARD,US,SG
T0001045,2025-01-14 08:55:00.000000000,ACC00073,ACC00094,471.6,CARD,SG,CA
T0001885,2025-01-14 09:05:00.000000000,ACC00135,ACC00235,146.4,ACH,SG,IN
T0000216,2025-01-14 09:11:00.000000000,ACC00014,ACC00067,616.83,CARD,DE,CA
T0001935,2025-01-14 09:13:00.000000000,ACC00138,ACC00134,170.81,WIRE,AU,IN
T0001498,2025-01-14 09:26:00.000000000,ACC00104,ACC00109,1753.44,WIRE,AU,AU
T0002148,2025-01-14 09:27:00.000000000,ACC00153,ACC00246,131.69,WIRE,DE,US
T0003516,2025-01-14 09:28:00.000000000,ACC00245,ACC00254,151.5,WIRE,DE,IN
T0000370,2025-01-14 09:31:00.000000000,ACC00028,ACC00136,294.9,ACH,AU,CA
T0002169,2025-01-14 09:33:00.000000000,ACC00041,ACC00156,1517.56,ACH,CA,CA
T0000673,2025-01-14 09:36:00.000000000,ACC00154,ACC00048,67.95,CASH,GB,CA
T0003550,2025-01-14 09:42:00.000000000,ACC00257,ACC00222,391.43,ACH,GB,CA
T0001026,2025-01-14 09:44:00.000000000,ACC00072,ACC00150,354.74,ACH,CA,CA
T0000550,2025-01-14 09:46:00.000000000,ACC00038,ACC00124,820.9,WIRE,AU,IN
T0003256,2025-01-14 09:51:00.000000000,ACC00129,ACC00235,90.92,CASH,AU,IN
T0002534,2025-01-14 09:51:00.000000000,ACC00248,ACC00183,1466.84,WIRE,US,AU
T0002015,2025-01-14 09:53:00.000000000,ACC00144,ACC00042,259.85,ACH,SG,IN
T0001739,2025-01-14 09:59:00.000000000,ACC00126,ACC00039,543.71,CASH,GB,DE
T0001151,2025-01-14 10:00:00.000000000,ACC00193,ACC00084,1821.33,CARD,AU,DE
T0002902,2025-01-14 10:01:00.000000000,ACC00208,ACC00003,140.57,WIRE,US,DE
T0000916,2025-01-14 10:02:00.000000000,ACC00024,ACC00065,332.14,ACH,DE,IN
T0001816,2025-01-14 10:15:00.000000000,ACC00299,ACC00131,210.63,ACH,US,US
T0002965,2025-01-14 10:18:00.000000000,ACC00214,ACC00203,587.72,WIRE,SG,DE
T0003777,2025-01-14 10:22:00.000000000,ACC00278,ACC00229,335.3,WIRE,CA,SG
T0001963,2025-01-14 10:24:00.000000000,ACC00233,ACC00140,461.9,ACH,DE,GB
T0000487,2025-01-14 10:27:00.000000000,ACC00034,ACC00002,526.85,WIRE,DE,AU
T0001188,2025-01-14 10:28:00.000000000,ACC00168,ACC00088,972.06,CARD,CA,GB
T0000702,2025-01-14 10:34:00.000000000,ACC00050,ACC00131,491.49,WIRE,CA,US
T0000374,2025-01-14 10:37:00.000000000,ACC00028,ACC00235,681.11,WIRE,AU,IN
T0002311,2025-01-14 10:45:00.000000000,ACC00047,ACC00166,253.27,CASH,DE,DE
T0002255,2025-01-14 10:52:00.000000000,ACC00173,ACC00161,667.38,CASH,AU,US
T0002780,2025-01-14 10:59:00.000000000,ACC00200,ACC00276,483.57,ACH,US,AU
T0003737,2025-01-14 11:00:00.000000000,ACC00275,ACC00265,169.26,WIRE,IN,IN
T0002176,2025-01-14 11:03:00.000000000,ACC00156,ACC00237,459.47,WIRE,CA,SG
T0001937,2025-01-14 11:03:00.000000000,ACC00138,ACC00243,550.34,CARD,AU,IN
T0001097,2025-01-14 11:09:00.000000000,ACC00078,ACC00124,584.6,CASH,CA,IN
T0001983,2025-01-14 11:10:00.000000000,ACC00105,ACC00141,626.41,CARD,IN,AU
T0001704,2025-01-14 11:15:00.000000000,ACC00123,ACC00113,1842.79,WIRE,AU,GB
T0001623,2025-01-14 11:17:00.000000000,ACC00117,ACC00031,1708.1,WIRE,IN,AU
T0003122,2025-01-14 11:17:00.000000000,ACC00061,ACC00226,1946.5,CASH,DE,SG
T0000586,2025-01-14 11:17:00.000000000,ACC00041,ACC00109,124.41,CASH,CA,AU
T0003784,2025-01-14 11:21:00.000000000,ACC00182,ACC00278,371.26,ACH,US,CA
T0003855,2025-01-14 11:29:00.000000000,ACC00075,ACC00286,87.54,CARD,US,GB
T0000511,2025-01-14 11:33:00.000000000,ACC00035,ACC00282,1593.54,ACH,DE,AU
T0002184,2025-01-14 11:36:00.000000000,ACC00044,ACC00157,217.2,WIRE,GB,US
T0002466,2025-01-14 11:39:00.000000000,ACC00053,ACC00178,245.71,ACH,US,DE
T0002425,2025-01-14 11:39:00.000000000,ACC00131,ACC00175,581.64,WIRE,US,IN
T0000805,2025-01-14 11:42:00.000000000,ACC00057,ACC00248,3272.18,WIRE,CA,US
T0001772,2025-01-14 11:44:00.000000000,ACC00127,ACC00023,393.06,WIRE,IN,DE
T0000728,2025-01-14 11:47:00.000000000,ACC00139,ACC00052,255.62,CASH,IN,AU
T0002678,2025-01-14 11:47:00.000000000,ACC00194,ACC00063,70.62,ACH,DE,US
T0000155,2025-01-14 11:48:00.000000000,ACC00061,ACC00010,72.41,CASH,DE,GB
T0003393,2025-01-14 11:51:00.000000000,ACC00246,ACC00109,209.62,ACH,US,AU
T0003734,2025-01-14 11:53:00.000000000,ACC00274,ACC00119,996.34,ACH,AU,US
T0002078,2025-01-14 11:56:00.000000000,ACC00149,ACC00193,937.48,CASH,GB,AU
T0001422,2025-01-14 11:59:00.000000000,ACC00103,ACC00044,338.81,CASH,SG,GB
T0001992,2025-01-14 12:03:00.000000000,ACC00142,ACC00235,1451.29,ACH,DE,IN
T0003372,2025-01-14 12:10:00.000000000,ACC00197,ACC00245,162.65,CARD,US,DE
T0000005,2025-01-14 12:11:00.000000000,ACC00029,ACC00000,418.01,ACH,IN,IN
T0001725,2025-01-14 12:19:00.000000000,ACC00105,ACC00125,389.14,WIRE,IN,DE
T0002402,2025-01-14 12:24:00.000000000,ACC00076,ACC00174,2167.77,ACH,DE,CA
T0002723,2025-01-14 12:33:00.000000000,ACC00113,ACC00196,339.29,CASH,GB,DE
T0000260,2025-01-14 12:34:00.000000000,ACC00017,ACC00021,345.91,WIRE,CA,GB
T0003622,2025-01-14 12:38:00.000000000,ACC00263,ACC00048,44.96,CARD,IN,CA
T0003637,2025-01-14 12:41:00.000000000,ACC00075,ACC00264,1289.2,CARD,US,IN
T0001892,2025-01-14 12:45:00.000000000,ACC00176,ACC00135,1139.41,WIRE,IN,SG
T0003146,2025-01-14 12:56:00.000000000,ACC00123,ACC00228,1634.69,WIRE,AU,GB
T0001620,2025-01-14 12:58:00.000000000,ACC00015,ACC00116,289.18,WIRE,IN,GB
T0002062,2025-01-14 13:04:00.000000000,ACC00148,ACC00296,1583.61,CARD,GB,IN
T0000169,2025-01-14 13:04:00.000000000,ACC00011,ACC00285,527.44,ACH,CA,IN
T0001417,2025-01-14 13:05:00.000000000,ACC00219,ACC00103,616.97,CARD,US,SG
T0000249,2025-01-14 13:08:00.000000000,ACC00016,ACC00152,64.91,ACH,AU,SG
T0003913,2025-01-14 13:17:00.000000000,ACC00097,ACC00291,438.03,WIRE,US,AU
T0000366,2025-01-14 13:28:00.000000000,ACC00028,ACC00200,233.4,ACH,AU,US
T0000645,2025-01-14 13:30:00.000000000,ACC00238,ACC00045,841.43,WIRE,GB,DE
T0002672,2025-01-14 13:31:00.000000000,ACC00094,ACC00193,113.07,ACH,CA,AU
T0003066,2025-01-14 13:32:00.000000000,ACC00100,ACC00221,824.7,WIRE,IN,US
T0001656,2025-01-14 13:32:00.000000000,ACC00119,ACC00144,2681.55,WIRE,US,SG
T0000148,2025-01-14 13:41:00.000000000,ACC00010,ACC00250,664.63,WIRE,GB,DE
T0002847,2025-01-14 13:51:00.000000000,ACC00206,ACC00002,582.09,ACH,SG,AU
T0001298,2025-01-14 13:57:00.000000000,ACC00095,ACC00107,1136.85,ACH,IN,IN
T0002065,2025-01-14 14:08:00.000000000,ACC00148,ACC00046,279.27,ACH,GB,AU
T0001771,2025-01-14 14:16:00.000000000,ACC00127,ACC00160,453.48,ACH,IN,DE
T0001261,2025-01-14 14:16:00.000000000,ACC00093,ACC00112,115.26,CARD,GB,IN
T0002803,2025-01-14 14:18:00.000000000,ACC00238,ACC00202,479.53,WIRE,GB,SG
T0002800,2025-01-14 14:22:00.000000000,ACC00028,ACC00202,214.06,CARD,AU,SG
T0001969,2025-01-14 14:29:00.000000000,ACC00196,ACC00141,2177.09,CARD,DE,AU
T0001765,2025-01-14 14:33:00.000000000,ACC00175,ACC00127,426.52,WIRE,IN,IN
T0003803,2025-01-14 14:36:00.000000000,ACC00280,ACC00149,633.8,WIRE,DE,GB
T0000004,2025-01-14 14:38:00.000000000,ACC00008,ACC00000,308.73,CARD,DE,IN
T0001829,2025-01-14 14:39:00.000000000,ACC00132,ACC00202,144.79,WIRE,CA,SG
T0000809,2025-01-14 14:40:00.000000000,ACC00152,ACC00057,72.76,WIRE,SG,CA
T0002378,2025-01-14 14:40:00.000000000,ACC00267,ACC00172,242.11,CARD,DE,CA
T0001208,2025-01-14 14:49:00.000000000,ACC00269,ACC00089,1251.51,WIRE,CA,CA
T0002467,2025-01-14 14:58:00.000000000,ACC00082,ACC00178,209.36,WIRE,US,DE
T0003600,2025-01-14 15:04:00.000000000,ACC00037,ACC00260,182.63,CARD,AU,IN
T0001192,2025-01-14 15:04:00.000000000,ACC00088,ACC00274,1325.29,WIRE,GB,AU
T0000311,2025-01-14 15:05:00.000000000,ACC00047,ACC00023,295.52,ACH,DE,DE
T0002285,2025-01-14 15:06:00.000000000,ACC00164,ACC00194,406.58,WIRE,GB,DE
T0003374,2025-01-14 15:09:00.000000000,ACC00245,ACC00050,195.67,ACH,DE,CA
T0000988,2025-01-14 15:11:00.000000000,ACC00070,ACC00281,731.57,CARD,US,US
T0003657,2025-01-14 15:20:00.000000000,ACC00266,ACC00092,223.49,CASH,CA,AU
T0000446,2025-01-14 15:20:00.000000000,ACC00254,ACC00032,337.15,ACH,IN,US
T0000585,2025-01-14 15:32:00.000000000,ACC00041,ACC00229,2206.82,WIRE,CA,SG
T0003770,2025-01-14 15:48:00.000000000,ACC00277,ACC00183,294.12,ACH,AU,AU
T0000969,2025-01-14 15:53:00.000000000,ACC00298,ACC00068,764.7,CARD,GB,GB
T0000907,2025-01-14 16:10:00.000000000,ACC00110,ACC00065,609.52,CASH,IN,IN
T0001309,2025-01-14 16:15:00.000000000,ACC00096,ACC00252,9500.0,WIRE,GB,IN
T0002271,2025-01-14 16:22:00.000000000,ACC00163,ACC00204,74.52,CARD,CA,DE
T0001779,2025-01-14 16:22:00.000000000,ACC00128,ACC00124,796.59,ACH,SG,IN
T0000815,2025-01-14 16:26:00.000000000,ACC00057,ACC00268,1949.35,CARD,CA,SG
T0001934,2025-01-14 16:33:00.000000000,ACC00138,ACC00021,91.49,WIRE,AU,GB
T0000950,2025-01-14 16:40:00.000000000,ACC00093,ACC00067,25.69,ACH,GB,CA
T0002309,2025-01-14 16:42:00.000000000,ACC00166,ACC00062,1122.95,WIRE,DE,SG
T0001842,2025-01-14 16:47:00.000000000,ACC00200,ACC00133,607.43,CRYPTO,US,IN
T0000300,2025-01-14 16:59:00.000000000,ACC00036,ACC00021,855.37,CARD,CA,GB
T0003847,2025-01-14 17:02:00.000000000,ACC00285,ACC00158,563.47,WIRE,IN,US
T0001646,2025-01-14 17:13:00.000000000,ACC00118,ACC00210,239.3,WIRE,AU,DE
T0002415,2025-01-14 17:23:00.000000000,ACC00297,ACC00175,507.17,WIRE,AU,IN
T0000755,2025-01-14 17:33:00.000000000,ACC00054,ACC00084,1716.62,ACH,SG,DE
T0001114,2025-01-14 17:36:00.000000000,ACC00177,ACC00081,130.79,CARD,IN,IN
T0003065,2025-01-14 17:37:00.000000000,ACC00040,ACC00221,433.81,WIRE,CA,US
T0001945,2025-01-14 17:38:00.000000000,ACC00119,ACC00139,509.81,ACH,US,IN
T0002987,2025-01-14 17:49:00.000000000,ACC00217,ACC00215,53.63,WIRE,CA,US
T0002819,2025-01-14 17:53:00.000000000,ACC00176,ACC00203,144.52,CARD,IN,DE
T0003710,2025-01-14 18:06:00.000000000,ACC00217,ACC00272,343.02,CARD,CA,GB
T0000190,2025-01-14 18:13:00.000000000,ACC00013,ACC00007,1292.09,ACH,IN,IN
T0003672,2025-01-14 18:18:00.000000000,ACC00267,ACC00277,623.92,WIRE,DE,AU
T0002418,2025-01-14 18:25:00.000000000,ACC00106,ACC00175,2575.6,WIRE,DE,IN
T0003764,2025-01-14 18:30:00.000000000,ACC00142,ACC00277,290.6,ACH,DE,AU
T0001339,2025-01-14 18:34:00.000000000,ACC00098,ACC00128,573.8,CARD,IN,SG
T0002647,2025-01-14 18:35:00.000000000,ACC00191,ACC00081,114.2,CASH,SG,IN
T0000548,2025-01-14 18:38:00.000000000,ACC00038,ACC00057,1393.93,ACH,AU,CA
T0001454,2025-01-14 18:49:00.000000000,ACC00105,ACC00240,227.16,CRYPTO,IN,IN
T0003187,2025-01-14 18:54:00.000000000,ACC00231,ACC00076,191.87,ACH,US,DE
T0000860,2025-01-14 18:57:00.000000000,ACC00234,ACC00060,181.01,CARD,DE,AU
T0004099,2025-01-14 19:00:00.000000000,ACC00111,ACC00018,9705.4,CASH,SG,CA
T0002498,2025-01-14 19:28:00.000000000,ACC00180,ACC00034,265.92,WIRE,CA,DE
T0003045,2025-01-14 19:29:00.000000000,ACC00220,ACC00039,480.12,CASH,CA,DE
T0002809,2025-01-14 19:37:00.000000000,ACC00298,ACC00202,420.36,WIRE,GB,SG
T0003748,2025-01-14 20:05:00.000000000,ACC00092,ACC00275,937.4,CRYPTO,AU,IN
T0002093,2025-01-14 20:55:00.000000000,ACC00150,ACC00012,446.23,WIRE,CA,DE
T0002558,2025-01-14 20:56:00.000000000,ACC00091,ACC00186,213.87,WIRE,SG,GB
T0003365,2025-01-14 21:09:00.000000000,ACC00146,ACC00245,225.79,WIRE,SG,DE
T0001069,2025-01-14 22:02:00.000000000,ACC00134,ACC00075,556.48,ACH,IN,US
T0003443,2025-01-14 22:26:00.000000000,ACC00250,ACC00084,110.16,ACH,DE,DE
T0000838,2025-01-14 23:04:00.000000000,ACC00059,ACC00022,1065.61,CARD,IN,US
T0003618,2025-01-14 23:33:00.000000000,ACC00191,ACC00262,547.37,CRYPTO,SG,DE
T0001447,2025-01-15 05:01:00.000000000,ACC00055,ACC00105,846.92,WIRE,AU,IN
T0002410,2025-01-15 05:10:00.000000000,ACC00146,ACC00174,227.32,WIRE,SG,CA
T0001548,2025-01-15 05:16:00.000000000,ACC00113,ACC00043,77.28,CRYPTO,GB,US
T0003305,2025-01-15 06:49:00.000000000,ACC00239,ACC00157,555.63,CARD,US,US
T0003790,2025-01-15 07:40:00.000000000,ACC00279,ACC00214,222.17,WIRE,SG,SG
T0002396,2025-01-15 07:53:00.000000000,ACC00094,ACC00173,499.84,ACH,CA,AU
T0003183,2025-01-15 07:59:00.000000000,ACC00231,ACC00030,1223.53,WIRE,US,GB
T0004100,2025-01-15 08:00:00.000000000,ACC00199,ACC00018,8882.77,CASH,SG,CA
T0003020,2025-01-15 08:12:00.000000000,ACC00218,ACC00136,2170.52,ACH,IN,CA
